102807-0.72, 1019.84, 24.21,27,253,18,-75,-7,-11,-9,-463,290
102906-0.36, 1019.82, 24.22,28,252,17,-79,-43,-11,-9,-463,294
103018-0.72, 1019.78, 24.21,29,254,20,-80,-32,-11,-10,-462,292
103113-0.81, 1019.78, 24.23,28,254,19,-76,-7,-12,-8,-465,291
103209-0.93, 1019.82, 24.22,27,253,17,-77,-41,-13,-7,-460,291
103305-0.90, 1019.84, 24.23,26,255,18,-74,-21,-11,-8,-462,292
103401-0.90, 1019.78, 24.23,31,254,9,-72,-11,-10,-10,-460,292
103496-0.78, 1019.82, 24.23,27,253,16,-77,-53,-9,-8,-462,293
103599-0.57, 1019.83, 24.22,26,253,19,-75,-1,-10,-6,-464,290
103697-0.81, 1019.81, 24.23,27,253,18,-78,-59,-11,-8,-462,288
103792-0.33, 1019.82, 24.23,27,252,18,-77,-21,-10,-11,-463,291
103888-0.54, 1019.77, 24.23,28,254,18,-76,-22,-10,-6,-462,291
103984-0.83, 1019.83, 24.23,28,253,17,-80,-38,-11,-8,-463,292
104079-1.11, 1019.85, 24.23,27,252,19,-76,-37,-11,-10,-464,289
104175-0.62, 1019.73, 24.24,28,253,19,-73,1,-10,-8,-459,291
104270-0.06, 1019.78, 24.24,26,254,18,-79,-59,-12,-10,-463,291
104367-0.69, 1019.75, 24.25,26,254,18,-76,-7,-12,-10,-460,289
104468-0.78, 1019.77, 24.23,27,254,17,-77,-27,-9,-9,-465,290
104567-1.01, 1019.81, 24.24,26,253,19,-78,-49,-11,-8,-465,292
104663-0.65, 1019.82, 24.24,26,254,18,-76,-14,-11,-9,-460,288
104787-0.48, 1019.74, 24.23,28,252,18,-78,-39,-10,-7,-463,293
104883-0.48, 1019.79, 24.24,26,254,17,-77,-33,-13,-8,-463,291
104993-0.68, 1019.75, 24.23,26,253,19,-77,-11,-10,-10,-462,294
105089-0.50, 1019.76, 24.24,28,251,17,-80,-57,-12,-5,-459,292
105184-0.68, 1019.79, 24.23,27,254,20,-75,-39,-11,-9,-466,289
105285-0.83, 1019.79, 24.24,28,254,17,-77,-5,-9,-9,-464,292
105383-0.50, 1019.78, 24.25,28,253,18,-76,-44,-12,-10,-462,289
105480-0.32, 1019.76, 24.24,26,254,16,-78,-40,-10,-9,-465,290
1055750.04, 1019.76, 24.25,27,253,19,-76,-9,-9,-10,-462,293
105670-0.47, 1019.82, 24.26,27,254,20,-77,-45,-12,-8,-463,292
105766-0.58, 1019.75, 24.25,26,254,21,-75,-13,-10,-8,-464,290
105862-0.41, 1019.77, 24.24,27,253,20,-77,-21,-12,-9,-460,292
105957-0.38, 1019.74, 24.25,25,254,20,-79,-51,-10,-9,-465,289
106084-0.32, 1019.74, 24.24,28,253,18,-76,-4,-10,-9,-463,292
106179-0.25, 1019.81, 24.24,26,253,18,-78,-63,-12,-11,-463,289
106274-0.38, 1019.80, 24.26,26,254,18,-77,-11,-11,-9,-464,292
106371-0.47, 1019.71, 24.25,28,255,19,-75,-19,-11,-10,-461,290
106466-0.34, 1019.76, 24.25,28,254,17,-78,-59,-11,-10,-462,291
106561-0.91, 1019.78, 24.26,25,254,20,-75,0,-10,-7,-463,293
106657-1.00, 1019.76, 24.26,28,254,16,-74,-31,-9,-9,-461,291
106753-0.97, 1019.84, 24.26,25,254,17,-79,-41,-12,-5,-464,293
106855-0.73, 1019.80, 24.26,26,254,20,-73,4,-10,-6,-461,293
106953-0.73, 1019.80, 24.26,26,255,20,-83,-74,-11,-8,-460,289
107049-0.88, 1019.82, 24.26,27,252,21,-77,-12,-10,-10,-465,291
107145-1.06, 1019.80, 24.26,27,254,19,-71,13,-10,-8,-463,290
107240-0.19, 1019.77, 24.26,26,254,19,-79,-72,-12,-10,-462,291
107336-0.34, 1019.80, 24.27,27,254,16,-78,-10,-11,-11,-462,291
107431-0.40, 1019.74, 24.27,28,253,19,-74,-23,-11,-10,-458,291
107528-0.54, 1019.77, 24.27,27,254,18,-78,-51,-10,-8,-463,292
107630-0.30, 1019.73, 24.26,27,253,18,-73,32,-10,-9,-462,292
107745-0.27, 1019.77, 24.26,28,253,17,-81,-81,-13,-5,-464,290
107841-0.40, 1019.72, 24.26,421,-1742,-270,-155,-467,77,-10,-453,295
107937-0.15, 1019.77, 24.26,34,6,9,-93,-108,-5,-5,-472,292
108033-0.67, 1019.81, 24.27,-15,137,54,-78,-139,0,-12,-464,293
108128-0.45, 1019.77, 24.28,19,214,21,-41,83,-5,-20,-463,294
108224-0.72, 1019.81, 24.27,21,257,-2,-81,164,-5,-16,-459,294
108319-0.52, 1019.82, 24.27,25,255,29,-68,-30,-19,-10,-454,296
108465-0.85, 1019.81, 24.26,28,253,17,-68,35,-11,-19,-457,290
108564-0.67, 1019.81, 24.27,25,253,30,-79,56,-8,-11,-458,292
108659-0.36, 1019.75, 24.26,30,252,27,-69,-50,-14,-13,-456,293
108755-0.90, 1019.81, 24.26,33,252,23,-88,-42,-9,-13,-459,292
108851-0.52, 1019.80, 24.28,23,251,26,-62,17,-8,-12,-458,291
108947-0.81, 1019.79, 24.27,26,256,21,-89,-82,-15,-11,-457,294
109042-0.40, 1019.78, 24.28,24,252,21,-71,-28,-10,-11,-458,292
109138-0.48, 1019.80, 24.28,32,255,18,-82,-27,-11,-10,-456,291
109240-0.93, 1019.83, 24.29,22,250,17,-75,-30,-13,-11,-457,296
109353-1.11, 1019.80, 24.28,34,250,6,-90,-31,-14,-13,-462,292
109450-1.14, 1019.80, 24.28,20,257,21,-74,12,-10,-10,-457,291
109545-0.54, 1019.81, 24.28,18,253,23,-76,-23,-12,-9,-459,295
109641-0.81, 1019.81, 24.29,29,256,21,-81,-83,-12,-11,-458,293
109736-0.84, 1019.79, 24.29,35,253,13,-79,-119,-13,-13,-460,294
109833-0.39, 1019.80, 24.29,18,261,19,-71,76,-8,-13,-458,292
109928-0.93, 1019.79, 24.29,38,252,15,-80,-60,-9,-10,-456,292
110030-0.72, 1019.82, 24.29,3,265,19,-80,-76,-14,-10,-459,294
110130-0.66, 1019.80, 24.28,40,248,22,-63,168,-7,-8,-457,292
110225-0.60, 1019.80, 24.29,32,254,25,-77,-13,-13,-9,-458,293
110320-0.66, 1019.82, 24.28,28,258,26,-79,-103,-13,-7,-458,294
110416-0.94, 1019.79, 24.29,21,266,19,-100,-350,-17,-12,-457,293
110513-0.65, 1019.78, 24.30,21,264,10,-81,-98,-11,-17,-459,292
110608-0.89, 1019.78, 24.30,2,297,14,-62,154,-9,-17,-463,295
110704-0.73, 1019.77, 24.30,86,279,0,-59,186,6,-15,-462,289
110799-0.50, 1019.85, 24.29,-20,393,49,-99,-265,-25,-7,-464,290
110903-0.95, 1019.80, 24.29,13,347,-20,-184,-1303,-15,-13,-481,294
111001-0.44, 1019.78, 24.31,-46,309,10,-121,-755,-36,-66,-530,314
111097-0.76, 1019.75, 24.31,41,373,7,-17,671,16,-42,-542,305
111194-0.31, 1019.77, 24.31,97,413,10,-61,-135,-23,1,-553,314
1112890.14, 1019.75, 24.30,30,500,18,-18,196,3,67,-634,372
1113840.30, 1019.66, 24.31,38,595,28,-18,502,-10,72,-572,431
1114800.36, 1019.64, 24.31,24,645,16,-73,52,-11,21,-389,438
1115760.94, 1019.61, 24.30,36,691,25,-85,-185,-8,-24,-292,456
1116781.82, 1019.43, 24.31,54,757,35,-64,-166,-26,-110,-44,526
1117772.67, 1019.35, 24.30,65,803,31,119,-440,174,-41,-259,331
1118733.52, 1019.20, 24.31,74,836,19,475,-361,478,-38,-269,343
1119694.76, 1019.07, 24.30,70,865,25,844,-90,765,-30,-289,319
1120646.46, 1018.87, 24.31,53,862,17,1176,326,1141,-19,-293,290
1121598.67, 1018.50, 24.32,46,904,36,1391,817,1457,-14,-295,262
11228514.19, 1017.65, 24.31,-18,897,43,1435,580,1975,-2,-265,171
11238121.38, 1016.86, 24.31,-98,973,13,1098,3437,2310,-36,-202,83
11250028.30, 1016.18, 24.32,-199,922,-69,-374,970,2021,-79,-123,42
11259935.77, 1015.01, 24.31,-317,935,61,-692,-6791,1773,-150,-126,-7
11269543.92, 1015.38, 24.31,6,915,341,1187,-5194,909,-179,-179,-23
11279135.46, 1015.52, 24.31,56,907,351,2170,-3661,83,-232,-143,-36
11288635.62, 1014.99, 24.31,443,899,228,1484,-10613,-1372,-215,-118,-25
11298343.65, 1014.46, 24.30,483,833,105,-36,-2505,-2618,-160,-147,-13
11307940.57, 1014.86, 24.29,399,765,251,1517,9184,-2207,-68,-158,51
11318039.84, 1015.76, 24.30,-115,913,196,2913,10136,912,-158,2,101
11328042.36, 1014.49, 24.31,-264,444,-222,1135,15596,2372,-517,-88,208
113372, abriu
11337933.91, 1015.92, 24.29,218,237,-317,-699,16399,158,-348,-334,245
11347229.08, 1016.37, 24.31,199,93,66,1054,17191,-1687,42,-227,471
11356822.77, 1016.18, 24.29,-79,116,-242,3002,17866,259,-283,-141,509
11366421.28, 1017.04, 24.29,241,161,-348,717,19114,1903,-331,-399,527
11377422.09, 1017.26, 24.30,30,97,-116,601,19879,-1690,9,-218,517
11387631.05, 1016.78, 24.28,-135,284,-416,3269,20452,1258,-339,-182,526
11397623.27, 1016.84, 24.28,313,42,-123,-686,22132,345,91,-357,477
11407118.97, 1016.49, 24.29,-113,-5,-509,3763,24494,-934,-265,-106,468
11416720.57, 1017.23, 24.28,245,135,-507,105,25142,1921,105,-382,381
11427813.13, 1017.59, 24.28,-90,-17,-594,4027,26474,-603,-297,-91,369
11437411.80, 1018.06, 24.27,245,86,-549,-229,26283,931,87,-325,294
1144699.83, 1018.15, 24.28,-61,-14,-547,3933,26673,-840,-346,-126,285
